Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000100883,SRP54,Gene Expression,0.0381544720821375,1.3789911879058536e-08,1.2067905295166052e-07,1289,0.4851239990861653,941
ENSG00000103365,GGA2,Gene Expression,0.03813506232943051,1.4105167256417417e-08,1.2325212632740055e-07,1416,0.525557476706416,963
ENSG00000168385,SEPTIN2,Gene Expression,0.0381187350037522,1.4451354335420774e-08,1.2615054423626707e-07,4587,1.8280150344929456,1848
ENSG00000134884,ARGLU1,Gene Expression,0.03810751400881012,1.4507425039056443e-08,1.2657655664086572e-07,4164,1.8048373897498342,1780
ENSG00000103042,SLC38A7,Gene Expression,0.03809556672318561,1.4352389499094897e-08,1.2534948000337896e-07,728,0.2677046457552351,601
ENSG00000100968,NFATC4,Gene Expression,0.03809148924874064,1.3604409820899832e-08,1.1923542880270286e-07,380,0.14042199253702695,327
ENSG00000174243,DDX23,Gene Expression,0.038083453173482086,1.4902140854644585e-08,1.2976039149181772e-07,2270,0.8646256168006142,1341
ENSG00000128951,DUT,Gene Expression,0.03807862950150867,1.468104149360272e-08,1.2802720961997566e-07,1778,0.7160554094158273,1128
ENSG00000105374,NKG7,Gene Expression,0.038071713931831244,1.3894192463226318e-08,1.214695591099831e-07,469,0.17304553389718336,398
ENSG00000001036,FUCA2,Gene Expression,0.03802775564733901,1.5266138353453584e-08,1.3286346797870773e-07,655,0.2245858525224781,548
ENSG00000169184,MN1,Gene Expression,0.038025796584805385,1.476211952677886e-08,1.2860545850868127e-07,338,0.1142892377815528,281
ENSG00000213088,ACKR1,Gene Expression,0.03801988490795763,1.4692237204627645e-08,1.2806071617547068e-07,790,0.3339371839200308,498
ENSG00000079313,REXO1,Gene Expression,0.03800839953701013,1.5716193901837983e-08,1.3664379271118745e-07,908,0.3265030517705846,727
ENSG00000176463,SLCO3A1,Gene Expression,0.0380058636140908,1.593783349740363e-08,1.385016818150121e-07,1459,0.5094241516131778,1001
ENSG00000171148,TADA3,Gene Expression,0.03800279110582694,1.6007220660085864e-08,1.3903528568348894e-07,1595,0.5538305186743124,1038
ENSG00000114698,PLSCR4,Gene Expression,0.03799256205432867,1.532464488640528e-08,1.3330603930906493e-07,414,0.15388276942006943,366
ENSG00000211883,TRAJ6,Gene Expression,0.03795847968963604,1.3842656798601638e-08,1.2107979314296713e-07,530,0.3013091432923395,431
ENSG00000100731,PCNX1,Gene Expression,0.03793430002579336,1.6683587844568137e-08,1.4476566134188047e-07,1460,0.5650882072869226,1029
ENSG00000075399,VPS9D1,Gene Expression,0.037894227285554784,1.7257163476003257e-08,1.4959357985793764e-07,849,0.3054588121412746,688
ENSG00000101126,ADNP,Gene Expression,0.037885062650405546,1.7566951671099673e-08,1.5220321559810986e-07,1708,0.631298885529979,1107
ENSG00000163644,PPM1K,Gene Expression,0.037884643857424974,1.6941358538247187e-08,1.4692916282050534e-07,882,0.36610879790507356,689
ENSG00000139218,SCAF11,Gene Expression,0.03787600651988493,1.7607039382028233e-08,1.5247468465341703e-07,2031,0.8236028782877836,1237
ENSG00000128283,CDC42EP1,Gene Expression,0.03782779056860537,1.8477135821370894e-08,1.5977126133524037e-07,1356,0.5053257482362948,965
ENSG00000101017,CD40,Gene Expression,0.03782388534197988,1.8259605827353198e-08,1.5804723433566398e-07,2144,0.9158021968818346,1240
ENSG00000035720,STAP1,Gene Expression,0.03781487508757733,1.662733728480248e-08,1.4434949093461374e-07,367,0.14697396903718482,319
ENSG00000100311,PDGFB,Gene Expression,0.03779888316413388,1.8400339918400732e-08,1.591862492195473e-07,790,0.2991533317783866,632
ENSG00000127603,MACF1,Gene Expression,0.03774531197308255,1.9896595038204623e-08,1.7161921871735193e-07,3758,1.4740189904258942,1676
ENSG00000196510,ANAPC7,Gene Expression,0.037733435982969535,2.0078922080557504e-08,1.7310615249153908e-07,1381,0.48364347098233224,980
ENSG00000146555,SDK1,Gene Expression,0.03772163600099285,1.986103503881509e-08,1.713973861253542e-07,861,0.32124944652081094,682
ENSG00000131724,IL13RA1,Gene Expression,0.03771539833695192,1.965866691655549e-08,1.697350938779444e-07,1072,0.40480292021336856,808
ENSG00000176087,SLC35A4,Gene Expression,0.03770929539695508,2.0318361215743153e-08,1.7508375090161655e-07,1817,0.7099308668259583,1195
ENSG00000243156,MICAL3,Gene Expression,0.03767927827842431,1.9316708455008325e-08,1.669481279126402e-07,913,0.4528202567327027,709
ENSG00000149480,MTA2,Gene Expression,0.03763851796677599,2.057758496931683e-08,1.7722979339300327e-07,1330,0.5672292801596717,959
ENSG00000013364,MVP,Gene Expression,0.037636411863548117,2.182854297316794e-08,1.876328113907797e-07,3940,1.6239632592803737,1753
ENSG00000131871,SELENOS,Gene Expression,0.037621474089427,2.1552880591357848e-08,1.853547730856775e-07,1075,0.3821771559499575,783
ENSG00000164465,DCBLD1,Gene Expression,0.03762074828170594,2.1298983465811716e-08,1.832617574392841e-07,728,0.26595118880055485,579
ENSG00000156535,CD109,Gene Expression,0.03760701293071803,2.1242333669846403e-08,1.828646766487272e-07,370,0.12532826920601256,326
ENSG00000160679,CHTOP,Gene Expression,0.03759168148186425,2.2538779287373245e-08,1.93546765921896e-07,2524,1.0665236937000695,1437
ENSG00000198879,SFMBT2,Gene Expression,0.037590386581091366,2.237096574653208e-08,1.9220047778779286e-07,2084,0.8204844642133743,1227
ENSG00000176390,CRLF3,Gene Expression,0.037545930156696466,2.360185202832099e-08,2.023762939799163e-07,2080,0.7810314959091434,1266
ENSG00000204619,PPP1R11,Gene Expression,0.03754311699776953,2.330651427406849e-08,2.0004088027742867e-07,1179,0.4364850930215927,840
ENSG00000177606,JUN,Gene Expression,0.03754069969703843,2.3383567748780365e-08,2.0060336568719708e-07,1214,0.4323389751097685,872
ENSG00000140749,IGSF6,Gene Expression,0.0375061246928544,2.389168618499582e-08,2.047606864722944e-07,1235,0.44122880097046846,878
ENSG00000114626,ABTB1,Gene Expression,0.037492081958774064,2.4314891211574263e-08,2.0818280749732832e-07,913,0.33188575346718197,704
ENSG00000103642,LACTB,Gene Expression,0.03745470176290715,2.4980808532859555e-08,2.1367425373268623e-07,741,0.255283247076333,593
ENSG00000211880,TRAJ9,Gene Expression,0.03743167751670307,2.4241814555736596e-08,2.076592230635282e-07,608,0.2421012620703793,492
ENSG00000149923,PPP4C,Gene Expression,0.03741480840813288,2.583811409273551e-08,2.2089875155865925e-07,1081,0.4101447018485563,816
ENSG00000143641,GALNT2,Gene Expression,0.03738385956749197,2.6950985443363606e-08,2.3007422132165547e-07,2288,0.8781398816550534,1351
ENSG00000163519,TRAT1,Gene Expression,0.03734074999100232,1.9337754952886144e-08,1.6704712425819057e-07,313,0.18904257378119585,269
ENSG00000033170,FUT8,Gene Expression,0.037335877034830336,2.694403211656038e-08,2.3007422132165547e-07,1126,0.42634435758127837,818
ENSG00000124145,SDC4,Gene Expression,0.03731216898244021,2.6988732804156257e-08,2.3028357755236707e-07,743,0.2848729492260409,576
ENSG00000105722,ERF,Gene Expression,0.037307223524655174,2.8428336351637995e-08,2.42092654065416e-07,1113,0.3977811390722854,823
ENSG00000124225,PMEPA1,Gene Expression,0.03730685453888484,2.8391354156553916e-08,2.420144065767922e-07,1387,0.5183467111231048,966
ENSG00000109062,SLC9A3R1,Gene Expression,0.03729919377649068,2.8413844832542168e-08,2.4208762610504986e-07,1700,0.6826941989870806,1116
ENSG00000107372,ZFAND5,Gene Expression,0.037291609134796795,2.8777252136791276e-08,2.4494420623764423e-07,3218,1.4201244944069473,1623
ENSG00000182963,GJC1,Gene Expression,0.03728766830374634,2.7712047989680855e-08,2.363395277866269e-07,385,0.14324526930258125,322
ENSG00000167208,SNX20,Gene Expression,0.03723612841035097,3.02671923080311e-08,2.5712348977773736e-07,1846,0.7175496921968078,1156
ENSG00000119397,CNTRL,Gene Expression,0.03722598291184694,2.9615966345986067e-08,2.519599677163397e-07,1092,0.4404710441579033,776
ENSG00000129675,ARHGEF6,Gene Expression,0.03722413354462436,3.037031093278131e-08,2.578737030201787e-07,925,0.3276512372452655,709
ENSG00000145494,NDUFS6,Gene Expression,0.03722028703400409,3.090949052264591e-08,2.6219618969891796e-07,3136,1.2331785554994343,1568
ENSG00000125651,GTF2F1,Gene Expression,0.037213880648892486,3.043596596974396e-08,2.5830523750637966e-07,1166,0.4149657558409439,832
ENSG00000162772,ATF3,Gene Expression,0.037185847816277276,2.992789327471712e-08,2.5436518368921363e-07,353,0.12121124043154408,303
ENSG00000124422,USP22,Gene Expression,0.037177579071478936,3.220706479289959e-08,2.726718684338096e-07,3782,1.4675969248399392,1726
ENSG00000133466,C1QTNF6,Gene Expression,0.03717743509306952,2.984707614395177e-08,2.538021635971289e-07,435,0.1751167995997945,376
ENSG00000124214,STAU1,Gene Expression,0.0371591990589231,3.2449527731515104e-08,2.7445775883649126e-07,1240,0.4437722944111916,919
ENSG00000139926,FRMD6,Gene Expression,0.03713834471966948,3.1691905988395774e-08,2.6844092548050216e-07,927,0.3694335180814082,705
ENSG00000182827,ACBD3,Gene Expression,0.0371361472686842,3.298999340373143e-08,2.788935607407684e-07,1488,0.5569198036049847,1028
ENSG00000157873,TNFRSF14,Gene Expression,0.03713288411008596,3.302212436828711e-08,2.790297408412033e-07,1815,0.6914759826435257,1166
ENSG00000167258,CDK12,Gene Expression,0.037125429180819194,3.359493350174603e-08,2.834572514209821e-07,1809,0.6598789774368484,1172
ENSG00000176978,DPP7,Gene Expression,0.03709377367369724,3.432610040654538e-08,2.893460980542051e-07,2377,0.8720960903340513,1331
ENSG00000133816,MICAL2,Gene Expression,0.03706460433132778,3.4827539963089293e-08,2.9314722496723057e-07,890,0.3286778401119817,692
ENSG00000118503,TNFAIP3,Gene Expression,0.03706267523385946,3.333566289676071e-08,2.815424681605663e-07,789,0.3084109353149996,616
ENSG00000266714,MYO15B,Gene Expression,0.0370561124561145,3.480131671729225e-08,2.930681482744896e-07,1879,0.8726400497689168,1215
ENSG00000102445,RUBCNL,Gene Expression,0.037045685829858295,3.4232104040299305e-08,2.8869350695487283e-07,925,0.38985388720157044,711
ENSG00000103522,IL21R,Gene Expression,0.03704352728513719,3.558895866895284e-08,2.9941145662792934e-07,1500,0.5566881734003417,1010
ENSG00000054267,ARID4B,Gene Expression,0.03703444582327258,3.476923504663887e-08,2.929396363508543e-07,964,0.419436347389796,752
ENSG00000164938,TP53INP1,Gene Expression,0.03700409468874029,3.6622839205691093e-08,3.075153060593589e-07,830,0.29529331983971024,636
ENSG00000106785,TRIM14,Gene Expression,0.03699825067577547,3.629810674254941e-08,3.0493561453038975e-07,1261,0.4866956105770316,916
ENSG00000211753,TRBV28,Gene Expression,0.036988435129259443,3.344770083124615e-08,2.8235177410380597e-07,411,0.16743723844386307,341
ENSG00000130811,EIF3G,Gene Expression,0.03697840676045691,3.8135009816642196e-08,3.1959634069144553e-07,3255,1.2069178665604137,1576
ENSG00000177272,KCNA3,Gene Expression,0.036970391874251066,3.607741305700074e-08,3.033742870051511e-07,1068,0.5207750053890661,806
ENSG00000143418,CERS2,Gene Expression,0.03696765308384744,3.762329714440682e-08,3.1545966286463396e-07,1342,0.5011929571120747,960
ENSG00000240303,ACAD11,Gene Expression,0.03692353520148848,3.9444368438168453e-08,3.302517674762998e-07,1009,0.34356996860246913,765
ENSG00000050165,DKK3,Gene Expression,0.03692188109159761,3.615475163698534e-08,3.038778956361485e-07,430,0.15763957429367542,354
ENSG00000170542,SERPINB9,Gene Expression,0.03691544046687507,3.910335855117353e-08,3.275541073442458e-07,1325,0.4869805143979992,902
ENSG00000014216,CAPN1,Gene Expression,0.03691158148336117,4.0054925598553837e-08,3.3520256093167473e-07,2661,1.0234758361588614,1456
ENSG00000174437,ATP2A2,Gene Expression,0.03687164338168217,4.114514307040906e-08,3.4366554751615054e-07,2572,1.0268379638538363,1447
ENSG00000012660,ELOVL5,Gene Expression,0.03686375923459783,4.013717602724398e-08,3.357295487581431e-07,949,0.3866438542630456,715
ENSG00000152689,RASGRP3,Gene Expression,0.03685642674243014,4.065980663270352e-08,3.397747276912341e-07,921,0.3587850093444478,697
ENSG00000073584,SMARCE1,Gene Expression,0.03684505602665976,4.2197863647785994e-08,3.519520093037323e-07,3192,1.3196253255646018,1609
ENSG00000271503,CCL5,Gene Expression,0.036831428478706345,4.2091134577759703e-08,3.5123004727919753e-07,1498,0.5797752146004199,969
ENSG00000137809,ITGA11,Gene Expression,0.03679671746399138,3.2297596153085806e-08,2.7330546015840104e-07,79,0.028707696588678246,74
ENSG00000160791,CCR5,Gene Expression,0.036791901205551585,4.1982518350636155e-08,3.504916380998699e-07,366,0.1267293965843527,319
ENSG00000170385,SLC30A1,Gene Expression,0.03679022422686159,4.387804519723204e-08,3.6561538617693587e-07,1172,0.42979064981839765,871
ENSG00000126246,IGFLR1,Gene Expression,0.03678320943824962,4.371973072458957e-08,3.6447061300561385e-07,1102,0.4014321435732918,809
ENSG00000160856,FCRL3,Gene Expression,0.0367817458260522,3.76122639700327e-08,3.1545966286463396e-07,463,0.2163274524229805,381
ENSG00000167461,RAB8A,Gene Expression,0.03678015335588365,4.4583130520692293e-08,3.713128732749193e-07,1813,0.6770476788038879,1173
ENSG00000183283,DAZAP2,Gene Expression,0.036764258437473676,4.500220485148532e-08,3.746239949754382e-07,1236,0.43061567583219645,881
ENSG00000158062,UBXN11,Gene Expression,0.036761126469157204,4.520723750900402e-08,3.7597136638935286e-07,1271,0.46234230639196877,919
ENSG00000135148,TRAFD1,Gene Expression,0.036751347724604276,4.561863931051846e-08,3.7903082232475147e-07,1562,0.5656700723805024,1054
ENSG00000073849,ST6GAL1,Gene Expression,0.03674685079314409,4.5181093089041724e-08,3.759334620858393e-07,2535,0.9910819884938156,1329
ENSG00000184988,TMEM106A,Gene Expression,0.03673941790196136,4.558190713765953e-08,3.789064022922867e-07,1921,0.7628393128834737,1194
ENSG00000149499,EML3,Gene Expression,0.03671990039957362,4.711081991182198e-08,3.908694277105192e-07,1523,0.5391514201449031,1040
ENSG00000172115,CYCS,Gene Expression,0.036685728783438974,4.782788698420859e-08,3.966298342047584e-07,1347,0.4903153415340153,949
ENSG00000134057,CCNB1,Gene Expression,0.03668126771900793,3.168692663813033e-08,2.6844092548050216e-07,214,0.08266579744100769,178
ENSG00000128815,WDFY4,Gene Expression,0.036680341589796224,4.793230989896813e-08,3.9711759128950045e-07,2230,0.9021458364086393,1260
ENSG00000198785,GRIN3A,Gene Expression,0.03667164273237072,3.168175277679097e-08,2.6844092548050216e-07,54,0.0210313732553777,53
ENSG00000118308,LRMP,Gene Expression,0.036649004805574155,2.4661081177157484e-08,2.11043109926387e-07,123,0.05538916712830117,109
ENSG00000135108,FBXO21,Gene Expression,0.03664431296757784,4.592351210419565e-08,3.8138195674514414e-07,538,0.23450517356131195,470
ENSG00000257727,CNPY2,Gene Expression,0.03664149617911649,4.7891228760477134e-08,3.9696608703651086e-07,1225,0.4901221793446446,894
ENSG00000170515,PA2G4,Gene Expression,0.036624822995449446,5.073482767237181e-08,4.1993679843838166e-07,3530,1.5250181092732824,1706
ENSG00000275221,HIST1H2AK,Gene Expression,0.03658711785317554,4.9086321673996736e-08,4.064851602247519e-07,309,0.09919979085781425,266
ENSG00000143543,JTB,Gene Expression,0.036568114011272565,5.339132003179259e-08,4.40877116336495e-07,3103,1.156452118153059,1559
ENSG00000148110,MFSD14B,Gene Expression,0.03655272464813084,5.2740420031227586e-08,4.359157165846362e-07,1438,0.5469159748176832,981
ENSG00000074695,LMAN1,Gene Expression,0.03655147066178151,5.3871460625742884e-08,4.4420998427903047e-07,1340,0.45708099987458295,945
ENSG00000063245,EPN1,Gene Expression,0.03654390912206852,5.4161019225063e-08,4.463862516821922e-07,2297,0.8708727275601236,1351
ENSG00000169855,ROBO1,Gene Expression,0.03653302791153538,5.353495335924663e-08,4.418536553323602e-07,1231,0.47583445318972833,893
ENSG00000074660,SCARF1,Gene Expression,0.03650100453467526,5.472384345672765e-08,4.5081160539210595e-07,763,0.288805047018513,620
ENSG00000132305,IMMT,Gene Expression,0.03648563144619643,5.6236362233619275e-08,4.6261513854439283e-07,722,0.24071807611727578,578
ENSG00000244405,ETV5,Gene Expression,0.0364799368023934,5.356080201579516e-08,4.4185758744911073e-07,818,0.33611602382017647,650
ENSG00000090520,DNAJB11,Gene Expression,0.036470743023224186,5.692635141052449e-08,4.6784917877030863e-07,1528,0.5540378447179362,1026
ENSG00000136840,ST6GALNAC4,Gene Expression,0.03646571760613818,5.6649119617446786e-08,4.6579056569302915e-07,1442,0.5698894795473171,985
ENSG00000155158,TTC39B,Gene Expression,0.03646361551916843,5.543237535654555e-08,4.5621683215228767e-07,994,0.39892207326373547,746
ENSG00000206190,ATP10A,Gene Expression,0.03645315808261758,5.505933065030888e-08,4.533608715248837e-07,700,0.2727356143918681,558
ENSG00000176890,TYMS,Gene Expression,0.03644872371684425,4.0423265623701354e-08,3.3796023563934666e-07,276,0.12274719637896143,228
ENSG00000125845,BMP2,Gene Expression,0.03643622468687995,5.2777387793412345e-08,4.3601433037109867e-07,254,0.09176914097863828,215
ENSG00000077150,NFKB2,Gene Expression,0.03642893649166245,5.994917740004269e-08,4.917639775891397e-07,3170,1.2040997792017747,1563
ENSG00000112343,TRIM38,Gene Expression,0.036408050048892714,5.973778982593103e-08,4.904920366895752e-07,2286,0.967999560827671,1321
ENSG00000110911,SLC11A2,Gene Expression,0.036406417653088934,5.9570350430249164e-08,4.89347949406976e-07,1085,0.4123052781252195,820
ENSG00000100258,LMF2,Gene Expression,0.0363850419971154,6.186292145216044e-08,5.067463673985767e-07,1337,0.46166182885620805,909
ENSG00000112514,CUTA,Gene Expression,0.036381043062312095,6.181113487713219e-08,5.065604300636504e-07,2167,0.8009392365824898,1282
ENSG00000110711,AIP,Gene Expression,0.03636494524498635,6.253170803383057e-08,5.119838718425761e-07,1948,0.8100059883967498,1249
ENSG00000153563,CD8A,Gene Expression,0.0363569920140355,5.984234752176576e-08,4.911189830780164e-07,349,0.1113881073674232,292
ENSG00000120675,DNAJC15,Gene Expression,0.03634429242908358,6.287220499778812e-08,5.145298167464662e-07,708,0.24282227621508223,575
ENSG00000018408,WWTR1,Gene Expression,0.03634352764737206,5.2553386975517924e-08,4.3478253405161264e-07,494,0.24047802202735694,423
ENSG00000067113,PLPP1,Gene Expression,0.03633712448839075,6.384038719886576e-08,5.219626023794588e-07,1087,0.3923500165088732,789
ENSG00000196189,SEMA4A,Gene Expression,0.03631611610146377,6.373690863981096e-08,5.21361326426636e-07,994,0.3499304391539836,745
ENSG00000128973,CLN6,Gene Expression,0.03630529103829521,6.595252677321639e-08,5.38473161629425e-07,1692,0.6306699811759952,1086
